Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N,P,K,ph,YEAR_x,humidity,YEAR_y,rainfall_nasa,temperature
Rice,2016,Kharif     ,Chhattisgarh,4052587.0,8793273,1298.9,621058957.8,1418405.45,2.076666667,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Banana,2016,Whole Year ,Gujarat,28500.0,2332252,710.5,4367625.0,9975.0,82.90272727,100.23,82.01,50.05,5.98389318024,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Gujarat,321379.0,539081,710.5,49251331.75,112482.65,1.789545455,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Gujarat,117169.0,277521,710.5,17956149.25,41009.15,2.16,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Summer     ,Gujarat,11311.0,24059,710.5,1733410.75,3958.85,2.081428571,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Gujarat,792207.0,1808275,710.5,121405722.8,277272.45,2.0745,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,Gujarat,55403.0,180196,710.5,8490509.75,19391.05,3.133333333,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Haryana,6300.0,19500,554.7,965475.0,2205.0,3.132222222,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Haryana,1384700.0,4451000,554.7,212205275.0,484645.0,2.9505,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Himachal Pradesh,262595.0,483441,1373.9,40242683.75,91908.25,2.094166667,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Himachal Pradesh,70855.0,103557,1373.9,10858528.75,24799.25,1.559090909,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Banana,2016,Whole Year ,Madhya Pradesh,26969.8,1873689,1048.4,4133121.85,9439.43,44.61416667,100.23,82.01,50.05,5.98389318024,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Jute,2016,Kharif     ,Madhya Pradesh,6000.0,6000,1048.4,919500.0,2100.0,1.0,78.4,46.86,39.99,6.7327775681699995,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Madhya Pradesh,1264000.0,4300000,1048.4,193708000.0,442400.0,2.479130435,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Madhya Pradesh,2260000.0,5400540,1048.4,346345000.0,791000.0,2.040294118,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Maharashtra,658330.0,2136362,1151.1,100889072.5,230415.5,2.413448276,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Maharashtra,344895.0,1084699,1151.1,52855158.75,120713.25,2.637857143,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Summer     ,Maharashtra,50200.0,107630,1151.1,7693150.0,17570.0,1.8748,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Maharashtra,1465730.0,3419021,1151.1,224623122.5,513005.5,1.664444444,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,Maharashtra,69640.0,161900,1151.1,10672330.0,24374.0,2.369166667,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Banana,2016,Whole Year ,Manipur,8194.0,109822,2039.8,1255730.5,2867.9,13.55111111,100.23,82.01,50.05,5.98389318024,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Manipur,19740.0,41800,2039.8,3025155.0,6909.0,2.102222222,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Manipur,7060.0,17000,2039.8,1081945.0,2471.0,2.412222222,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Manipur,244000.0,645600,2039.8,37393000.0,85400.0,2.313333333,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Mizoram,5481.0,8443,2626.8,839963.25,1918.35,1.665,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Mizoram,298.0,468,2626.8,45668.5,104.3,1.73,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Autumn     ,Mizoram,19602.0,23665,2626.8,3004006.5,6860.7,1.21125,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Mizoram,16862.0,36979,2626.8,2584101.5,5901.7,2.2325,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Rabi       ,Mizoram,394.0,872,2626.8,60380.5,137.9,2.21,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Jute,2016,Kharif     ,Nagaland,3070.0,5850,1959.8,470477.5,1074.5,1.905,78.4,46.86,39.99,6.7327775681699995,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Nagaland,63660.0,126040,1959.8,9755895.0,22281.0,1.98,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Nagaland,5300.0,10500,1959.8,812225.0,1855.0,1.978333333,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Nagaland,201860.0,491660,1959.8,30935045.0,70651.0,2.391818182,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Rabi       ,Nagaland,4800.0,13400,1959.8,735600.0,1680.0,2.79,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Punjab,116000.0,445000,635.9,17777000.0,40600.0,3.600769231,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Punjab,3046000.0,12638000,635.9,466799500.0,1066100.0,4.066818182,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Banana,2016,Kharif     ,Telangana,1579.0,72995,942.6,241981.75,552.65,45.93,100.23,82.01,50.05,5.98389318024,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Telangana,636407.0,1756790,942.6,97529372.75,222742.45,3.304333333,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Telangana,165415.0,1125685,942.6,25349848.75,57895.25,6.661666667,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Telangana,889351.0,3028634,942.6,136293040.8,311272.85,3.229666667,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Rabi       ,Telangana,939223.0,3570445,942.6,143935924.8,328728.05,3.585,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Jute,2016,Kharif     ,Tripura,590.0,5369,2475.3,90417.5,206.5,9.11125,78.4,46.86,39.99,6.7327775681699995,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Tripura,12196.0,16608,2475.3,1869037.0,4268.6,1.38375,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Tripura,2500.0,3887,2475.3,383125.0,875.0,1.56,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Autumn     ,Tripura,38136.0,101574,2475.3,5844342.0,13347.6,2.5475,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Tripura,16843.0,18190,2475.3,2581189.75,5895.05,1.05875,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,Tripura,71877.0,231509,2475.3,11015150.25,25156.95,3.145,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Winter     ,Tripura,150250.0,463371,2475.3,23025812.5,52587.5,3.05375,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Banana,2016,Summer     ,Uttar Pradesh,3376.0,186413,965.3,517372.0,1181.6,55.18416667,100.23,82.01,50.05,5.98389318024,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Uttar Pradesh,727231.0,1364579,965.3,111448150.8,254530.85,1.737808219,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,Uttar Pradesh,12320.0,34521,965.3,1888040.0,4312.0,2.64037037,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Summer     ,Uttar Pradesh,66929.0,125558,965.3,10256869.25,23425.15,1.884827586,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Uttar Pradesh,5965657.0,14396168,965.3,914236935.3,2087979.95,2.3668,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,Uttar Pradesh,26051.0,74184,965.3,3992315.75,9117.85,2.484117647,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Kharif     ,Uttarakhand,21692.0,36649,1580.9,3324299.0,7592.2,1.57,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Summer     ,Uttarakhand,90.0,133,1580.9,13792.5,31.5,1.705,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Kharif     ,Uttarakhand,251498.0,582720,1580.9,38542068.5,88024.3,1.779230769,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,Uttarakhand,14703.0,55577,1580.9,2253234.75,5146.05,3.77,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Autumn     ,Jharkhand,124673.0,270738,1296.3,19106137.25,43635.55,2.102608696,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Autumn     ,Jharkhand,137925.0,154026,1296.3,21137006.25,48273.75,0.912,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Winter     ,Jharkhand,1204133.0,2621003,1296.3,184533382.3,421446.55,2.251666667,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Coconut ,2016,Whole Year ,West Bengal,29625.0,375400000,1795.8,4540031.25,10368.75,12686.74,21.98,16.93,30.59,5.97656212619,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Jute,2016,Kharif     ,West Bengal,522470.0,8187658,1795.8,80068527.5,182864.5,16.75789474,78.4,46.86,39.99,6.7327775681699995,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Autumn     ,West Bengal,46431.0,124996,1795.8,7115550.75,16250.85,2.783333333,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Rabi       ,West Bengal,56211.0,317798,1795.8,8614335.75,19673.85,3.726666667,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2016,Summer     ,West Bengal,60813.0,310486,1795.8,9319592.25,21284.55,3.493333333,77.76,48.44,19.79,6.2451897224,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Autumn     ,West Bengal,247978.0,642310,1795.8,38002628.5,86792.3,2.493809524,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Summer     ,West Bengal,1185381.0,4005685,1795.8,181659638.3,414883.35,3.244285714,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Rice,2016,Winter     ,West Bengal,3963495.0,10996579,1795.8,607405608.8,1387223.25,2.691363636,79.89,47.58,39.87,6.425470922140001,2016.0,65.6705,2016.0,61.486250000000005,26.02157407407407
Maize,2017,Kharif     ,Arunachal Pradesh,50797.0,77216,2745.5,7997479.68,19302.86,1.628,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Arunachal Pradesh,132000.0,233335,2745.5,20782080.0,50160.0,1.6915,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,Bihar,83472.0,1109702,1112.0,13141831.68,31719.36,17.72428571,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Autumn     ,Bihar,223242.0,535877,1112.0,35147220.48,84831.96,2.639189189,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Bihar,268085.0,1645555,1112.0,42207302.4,101872.3,5.3121875,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,Bihar,186119.0,939340,1112.0,29302575.36,70725.22,4.354705882,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Autumn     ,Bihar,522698.0,903286,1112.0,82293573.12,198625.24,1.78173913,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Bihar,67865.0,143832,1112.0,10684665.6,25788.7,2.034285714,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Winter     ,Bihar,2716420.0,7046043,1112.0,427673164.8,1032239.6,2.466842105,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,Chhattisgarh,100.0,0,1124.5,15744.0,38.0,0.0,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Chhattisgarh,119617.0,306937,1124.5,18832500.48,45454.46,2.26037037,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Chhattisgarh,3976626.0,5749044,1124.5,626079997.4,1511117.88,1.386296296,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Banana,2017,Whole Year ,Gujarat,29630.0,2125489,814.8,4664947.2,11259.4,71.83,100.23,82.01,50.05,5.98389318024,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Gujarat,302790.0,469550,814.8,47671257.6,115060.2,1.676363636,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Gujarat,92558.0,235342,814.8,14572331.52,35172.04,2.460952381,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,Gujarat,4636.0,9848,814.8,729891.84,1761.68,2.028888889,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Gujarat,802674.0,1749613,814.8,126372994.6,305016.12,2.0375,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Gujarat,52616.0,140196,814.8,8283863.04,19994.08,2.657857143,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Haryana,6600.0,20600,417.1,1039104.0,2508.0,2.711,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Haryana,1422100.0,4880000,417.1,223895424.0,540398.0,3.096190476,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Himachal Pradesh,280811.0,711114,1182.2,44210883.84,106708.18,2.886666667,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Himachal Pradesh,71613.0,114785,1182.2,11274750.72,27212.94,1.618181818,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Jharkhand,284565.0,576153,1165.7,44801913.6,108134.7,2.102916667,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Jharkhand,10133.0,20579,1165.7,1595339.52,3850.54,1.887777778,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Jharkhand,1735411.0,3421253,1165.7,273223107.8,659456.18,2.023333333,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Banana,2017,Whole Year ,Madhya Pradesh,26375.05,1834029,800.0,4152487.872,10022.519,47.73208333,100.23,82.01,50.05,5.98389318024,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,Madhya Pradesh,5970.0,8640,800.0,939916.8,2268.6,1.358,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Madhya Pradesh,1316520.0,4679550,800.0,207272908.8,500277.6,2.5508,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,Madhya Pradesh,35640.0,133020,800.0,5611161.6,13543.2,3.540357143,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Madhya Pradesh,2023070.0,4869658,800.0,318512140.8,768766.6,1.806888889,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Madhya Pradesh,12070.0,29400,800.0,1900300.8,4586.6,1.965294118,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Maharashtra,694785.0,2165565,1129.5,109386950.4,264018.3,2.253461538,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Maharashtra,333739.0,904932,1129.5,52543868.16,126820.82,1.973793103,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,Maharashtra,35002.0,54906,1129.5,5510714.88,13300.76,1.334444444,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Maharashtra,1424765.0,2668600,1129.5,224315001.6,541410.7,1.637916667,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Maharashtra,26178.0,62200,1129.5,4121464.32,9947.64,2.535833333,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Banana,2017,Whole Year ,Manipur,6932.0,93477,1780.0,1091374.08,2634.16,13.48444444,100.23,82.01,50.05,5.98389318024,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Manipur,19810.0,45840,1780.0,3118886.4,7527.8,2.284444444,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Manipur,7120.0,17250,1780.0,1120972.8,2705.6,2.426666667,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Manipur,236710.0,607820,1780.0,37267622.4,89949.8,2.18,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Mizoram,5474.0,8786,3865.8,861826.56,2080.12,1.67375,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Mizoram,505.2,686,3865.8,79538.688,191.976,1.3575,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Autumn     ,Mizoram,19587.5,23580,3865.8,3083856.0,7443.25,1.18625,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Mizoram,16039.7,35029,3865.8,2525290.368,6095.086,2.15625,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Rabi       ,Mizoram,487.0,998,3865.8,76673.28,185.06,2.09,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,Nagaland,3080.0,5870,1722.1,484915.2,1170.4,1.9025,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Nagaland,63680.0,126220,1722.1,10025779.2,24198.4,1.981818182,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Nagaland,5330.0,10560,1722.1,839155.2,2025.4,1.981666667,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Nagaland,206750.0,509590,1722.1,32550720.0,78565.0,2.421818182,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Rabi       ,Nagaland,5250.0,14850,1722.1,826560.0,1995.0,2.826666667,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Punjab,114000.0,423000,497.5,17948160.0,43320.0,3.750833333,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Punjab,3065000.0,13382000,497.5,482553600.0,1164700.0,4.252727273,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Banana,2017,Kharif     ,Telangana,1717.0,110607,815.7,270324.48,652.46,64.51083333,100.23,82.01,50.05,5.98389318024,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Telangana,463203.0,1597928,815.7,72926680.32,176017.14,4.169333333,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Telangana,167254.0,1154219,815.7,26332469.76,63556.52,6.646333333,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Telangana,1046987.0,2946004,815.7,164837633.3,397855.06,2.672333333,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Rabi       ,Telangana,915389.0,3317425,815.7,144118844.2,347847.82,3.532666667,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,Tripura,551.0,4998,3326.8,86749.44,209.38,8.9675,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Tripura,13596.0,19137,3326.8,2140554.24,5166.48,1.4275,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Tripura,2140.0,3336,3326.8,336921.6,813.2,1.55,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Autumn     ,Tripura,37775.0,104258,3326.8,5947296.0,14354.5,2.68125,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Tripura,15837.0,16787,3326.8,2493377.28,6018.06,1.02625,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Tripura,72224.0,235115,3326.8,11370946.56,27445.12,3.1475,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Winter     ,Tripura,148232.0,455932,3326.8,23337646.08,56328.16,3.045,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Banana,2017,Summer     ,Uttar Pradesh,69378.0,3172335,652.1,10922872.32,26363.64,45.97483871,100.23,82.01,50.05,5.98389318024,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Uttar Pradesh,664457.0,1456460,652.1,104612110.1,252493.66,1.973013699,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,Uttar Pradesh,13788.0,41388,652.1,2170782.72,5239.44,2.979298246,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
